-1.0   0.9999999999999998
-0.95   0.9941962577006558
-0.9   0.9768718335665663
-0.85   0.948284975732191
-0.8   0.9088589723656597
-0.75   0.8591717232036429
-0.7   0.7999416470444427
-0.65   0.7320104054506331
-0.6   0.6563230230730615
-0.55   0.5739060601510486
-0.5   0.4858445401711733
-0.45   0.3932583541090897
-0.4   0.29727885231950446
-0.35   0.19902629755730805
-0.3   0.09958879064225656
-0.25   3.1978045573755054e-6
-0.2   0.0
-0.15   0.0
-0.1   0.0
-0.05   0.0
0.0   0.0
0.05   0.0
0.1   0.0
0.15   0.0
0.2   0.0
0.25   3.1978045573755054e-6
0.3   0.09958879064225656
0.35   0.19902629755730805
0.4   0.29727885231950446
0.45   0.3932583541090897
0.5   0.4858445401711733
0.55   0.5739060601510486
0.6   0.6563230230730615
0.65   0.7320104054506331
0.7   0.7999416470444427
0.75   0.8591717232036429
0.8   0.9088589723656597
0.85   0.948284975732191
0.9   0.9768718335665663
0.95   0.9941962577006558
1.0   0.9999999999999998
