-2.500000 3.125000 0.489564 1.463102 2.415136 3.356898 4.679476 
-2.400000 2.880000 0.486666 1.454745 2.400815 3.342589 4.681238 
-2.300000 2.645000 0.483134 1.445141 2.385751 3.330238 4.677148 
-2.200000 2.420000 0.478879 1.434286 2.370364 3.320792 4.666515 
-2.100000 2.205000 0.473813 1.422227 2.355195 3.315212 4.648992 
-2.000000 2.000000 0.467854 1.409078 2.340887 3.314406 4.624673 
-1.900000 1.805000 0.460933 1.395027 2.328175 3.319151 4.594166 
-1.800000 1.620000 0.452994 1.380342 2.317853 3.330001 4.558630 
-1.700000 1.445000 0.444004 1.365376 2.310735 3.347212 4.519756 
-1.600000 1.280000 0.433959 1.350566 2.307603 3.370667 4.479704 
-1.500000 1.125000 0.422886 1.336417 2.309153 3.399826 4.440972 
-1.400000 0.980000 0.410854 1.323499 2.315935 3.433708 4.406220 
-1.300000 0.845000 0.397969 1.312418 2.328290 3.470900 4.378045 
-1.200000 0.720000 0.384383 1.303792 2.346304 3.509612 4.358739 
-1.100000 0.605000 0.370293 1.298223 2.369762 3.547778 4.350048 
-1.000000 0.500000 0.355933 1.296258 2.398129 3.583177 4.352962 
-0.900000 0.405000 0.341575 1.298358 2.430546 3.613602 4.367555 
-0.800000 0.320000 0.327520 1.304861 2.465851 3.637024 4.392913 
-0.700000 0.245000 0.314087 1.315955 2.502629 3.651775 4.427152 
-0.600000 0.180000 0.301601 1.331653 2.539281 3.656699 4.467537 
-0.500000 0.125000 0.290383 1.351779 2.574111 3.651278 4.510697 
-0.400000 0.080000 0.280735 1.375965 2.605430 3.635707 4.552921 
-0.300000 0.045000 0.272925 1.403660 2.631664 3.610912 4.590497 
-0.200000 0.020000 0.267177 1.434148 2.651461 3.578502 4.620067 
-0.100000 0.005000 0.263658 1.466576 2.663777 3.540663 4.638959 
0.000000 0.000000 0.262473 1.500000 2.667957 3.500000 4.645455 
0.100000 0.005000 0.263658 1.533424 2.663777 3.459337 4.638959 
0.200000 0.020000 0.267177 1.565852 2.651461 3.421498 4.620067 
0.300000 0.045000 0.272925 1.596340 2.631664 3.389088 4.590497 
0.400000 0.080000 0.280735 1.624035 2.605430 3.364293 4.552921 
0.500000 0.125000 0.290383 1.648221 2.574111 3.348722 4.510697 
0.600000 0.180000 0.301601 1.668347 2.539281 3.343301 4.467537 
0.700000 0.245000 0.314087 1.684045 2.502629 3.348225 4.427152 
0.800000 0.320000 0.327520 1.695139 2.465851 3.362976 4.392913 
0.900000 0.405000 0.341575 1.701642 2.430546 3.386398 4.367555 
1.000000 0.500000 0.355933 1.703742 2.398129 3.416823 4.352962 
1.100000 0.605000 0.370293 1.701777 2.369762 3.452222 4.350048 
1.200000 0.720000 0.384383 1.696208 2.346304 3.490388 4.358739 
1.300000 0.845000 0.397969 1.687582 2.328290 3.529100 4.378045 
1.400000 0.980000 0.410854 1.676501 2.315935 3.566292 4.406220 
1.500000 1.125000 0.422886 1.663583 2.309153 3.600174 4.440972 
1.600000 1.280000 0.433959 1.649434 2.307603 3.629333 4.479704 
1.700000 1.445000 0.444004 1.634624 2.310735 3.652788 4.519756 
1.800000 1.620000 0.452994 1.619658 2.317853 3.669999 4.558630 
1.900000 1.805000 0.460933 1.604973 2.328175 3.680849 4.594166 
2.000000 2.000000 0.467854 1.590922 2.340887 3.685594 4.624673 
2.100000 2.205000 0.473813 1.577773 2.355195 3.684788 4.648992 
2.200000 2.420000 0.478879 1.565714 2.370364 3.679208 4.666515 
2.300000 2.645000 0.483134 1.554859 2.385751 3.669762 4.677148 
2.400000 2.880000 0.486666 1.545255 2.400815 3.657411 4.681238 
2.500000 3.125000 0.489564 1.536898 2.415136 3.643102 4.679476 
2.600000 3.380000 0.491913 1.529736 2.428404 3.627710 4.672789 
2.700000 3.645000 0.493795 1.523691 2.440421 3.612001 4.662233 
2.800000 3.920000 0.495287 1.518662 2.451080 3.596604 4.648900 
2.900000 4.205000 0.496456 1.514535 2.460354 3.582007 4.633830 
3.000000 4.500000 0.497361 1.511195 2.468281 3.568555 4.617958 
3.100000 4.805000 0.498055 1.508527 2.474941 3.556465 4.602071 
3.200000 5.120000 0.498581 1.506424 2.480448 3.545841 4.586794 
3.300000 5.445000 0.498974 1.504786 2.484930 3.536697 4.572579 
3.400000 5.780000 0.499266 1.503528 2.488525 3.528976 4.559725 
3.500000 6.125000 0.499480 1.502572 2.491366 3.522574 4.548390 
3.600000 6.480000 0.499636 1.501855 2.493580 3.517356 4.538621 
3.700000 6.845000 0.499747 1.501323 2.495282 3.513172 4.530375 
3.800000 7.220000 0.499826 1.500934 2.496573 3.509869 4.523552 
3.900000 7.605000 0.499882 1.500652 2.497539 3.507303 4.518007 
4.000000 8.000000 0.499920 1.500451 2.498253 3.505336 4.513581 
4.100000 8.405000 0.499947 1.500308 2.498774 3.503852 4.510106 
4.200000 8.820000 0.499965 1.500208 2.499149 3.502747 4.507421 
4.300000 9.245000 0.499977 1.500140 2.499416 3.501935 4.505379 
4.400000 9.680000 0.499985 1.500092 2.499604 3.501348 4.503850 
4.500000 10.125000 0.499990 1.500061 2.499734 3.500927 4.502720 
4.600000 10.580000 0.499994 1.500039 2.499824 3.500630 4.501898 
4.700000 11.045000 0.499996 1.500025 2.499884 3.500424 4.501308 
4.800000 11.520000 0.499998 1.500016 2.499925 3.500282 4.500891 
4.900000 12.005000 0.499999 1.500010 2.499952 3.500185 4.500599 
5.000000 12.500000 0.499999 1.500006 2.499969 3.500120 4.500398 
5.100000 13.005000 0.499999 1.500004 2.499981 3.500077 4.500261 
5.200000 13.520000 0.500000 1.500002 2.499988 3.500049 4.500170 
5.300000 14.045000 0.500000 1.500001 2.499993 3.500031 4.500109 
5.400000 14.580000 0.500000 1.500001 2.499996 3.500019 4.500069 
5.500000 15.125000 0.500000 1.500000 2.499997 3.500012 4.500043 
5.600000 15.680000 0.500000 1.500000 2.499998 3.500007 4.500027 
5.700000 16.245000 0.500000 1.500000 2.499999 3.500004 4.500016 
5.800000 16.820000 0.500000 1.500000 2.499999 3.500003 4.500010 
5.900000 17.405000 0.500000 1.500000 2.500000 3.500001 4.500006 
6.000000 18.000000 0.500000 1.500000 2.500000 3.500001 4.500003 
6.100000 18.605000 0.500000 1.500000 2.500000 3.500000 4.500002 
6.200000 19.220000 0.500000 1.500000 2.500000 3.500000 4.500001 
6.300000 19.845000 0.500000 1.500000 2.500000 3.500000 4.500001 
6.400000 20.480000 0.500000 1.500000 2.500000 3.500000 4.500000 
6.500000 21.125000 0.500000 1.500000 2.500000 3.500000 4.500000 
6.600000 21.780000 0.500000 1.500000 2.500000 3.500000 4.500000 
6.700000 22.445000 0.500000 1.500000 2.500000 3.500000 4.500000 
6.800000 23.120000 0.500000 1.500000 2.500000 3.500000 4.500000 
6.900000 23.805000 0.500000 1.500000 2.500000 3.500000 4.500000 
7.000000 24.500000 0.500000 1.500000 2.500000 3.500000 4.500000 
7.100000 25.205000 0.500000 1.500000 2.500000 3.500000 4.500000 
7.200000 25.920000 0.500000 1.500000 2.500000 3.500000 4.500000 
7.300000 26.645000 0.500000 1.500000 2.500000 3.500000 4.500000 
7.400000 27.380000 0.500000 1.500000 2.500000 3.500000 4.500000 
7.500000 28.125000 0.500000 1.500000 2.500000 3.500000 4.500000 
7.600000 28.880000 0.500000 1.500000 2.500000 3.500000 4.500000 
7.700000 29.645000 0.500000 1.500000 2.500000 3.500000 4.500000 
7.800000 30.420000 0.500000 1.500000 2.500000 3.500000 4.500000 
7.900000 31.205000 0.500000 1.500000 2.500000 3.500000 4.500000 
8.000000 32.000000 0.500000 1.500000 2.500000 3.500000 4.500000 
8.100000 32.805000 0.500000 1.500000 2.500000 3.500000 4.500000 
8.200000 33.620000 0.500000 1.500000 2.500000 3.500000 4.500000 
8.300000 34.445000 0.500000 1.500000 2.500000 3.500000 4.500000 
8.400000 35.280000 0.500000 1.500000 2.500000 3.500000 4.500000 
8.500000 36.125000 0.500000 1.500000 2.500000 3.500000 4.500000 
8.600000 36.980000 0.500000 1.500000 2.500000 3.500000 4.500000 
8.700000 37.845000 0.500000 1.500000 2.500000 3.500000 4.500000 
8.800000 38.720000 0.500000 1.500000 2.500000 3.500000 4.500000 
8.900000 39.605000 0.500000 1.500000 2.500000 3.500000 4.500000 
9.000000 40.500000 0.500000 1.500000 2.500000 3.500000 4.500000 
9.100000 41.405000 0.500000 1.500000 2.500000 3.500000 4.500000 
9.200000 42.320000 0.500000 1.500000 2.500000 3.500000 4.500000 
9.300000 43.245000 0.500000 1.500000 2.500000 3.500000 4.500000 
9.400000 44.180000 0.500000 1.500000 2.500000 3.500000 4.500000 
9.500000 45.125000 0.500000 1.500000 2.500000 3.500000 4.500000 
9.600000 46.080000 0.500000 1.500000 2.500000 3.500000 4.500000 
9.700000 47.045000 0.500000 1.500000 2.500000 3.500000 4.500000 
9.800000 48.020000 0.500000 1.500000 2.500000 3.500000 4.500000 
9.900000 49.005000 0.500000 1.500000 2.500000 3.500000 4.500000 
10.000000 50.000000 0.500000 1.500000 2.500000 3.500000 4.500000 
