3.9500  109.054872961025
3.9750  109.057940943350
4.0000  109.060793984809
4.0250  109.063448676756
4.0500  109.065920694381
4.0750  109.068224533155
4.1000  109.070373803764
4.1250  109.072381225825
4.1500  109.074258778498
4.1750  109.076018058160
4.2000  109.077669826601
4.2250  109.079224864436
4.2500  109.080693682450
4.2750  109.082087098910
4.3000  109.083416785495
4.3250  109.084696108158
4.3500  109.085942223012
4.3750  109.087180820302
4.4000  109.088460350044
4.4250  109.089923062390
4.4500  109.091951700551
4.4750  109.092277986722
4.5000  109.092587625063
4.5250  109.092881789017
4.5500  109.093161488874
4.5750  109.093427565498
4.6000  109.093680903677
4.6250  109.093922281523
4.6500  109.094152433222
4.6750  109.094372030209
4.7000  109.094581699995
4.7250  109.094782032437
4.7500  109.094973554645
4.7750  109.095156781175
4.8000  109.095332176386
4.8250  109.095500192083
4.8500  109.095661192223
4.8750  109.095815584687
4.9000  109.095963708330
4.9250  109.096105902007
4.9500  109.096242460648
4.9750  109.096373679182
5.0000  109.096499814889
5.0250  109.096621131321
5.0500  109.096737848108
5.0750  109.096850197429
5.1000  109.096958373810
5.1250  109.097062571780
5.1500  109.097162985868
5.1750  109.097259766675
5.2000  109.097353089903
5.2250  109.097443106157
5.2500  109.097529953487
5.2750  109.097613763670
5.3000  109.097694668484
5.3250  109.097772793430
5.3500  109.097848238910
5.3750  109.097921124151
5.4000  109.097991555829
5.4250  109.098059615521
5.4500  109.098125403629
5.4750  109.098189008003
5.5000  109.098250516494
5.5250  109.098309998130
5.5500  109.098367534486
5.5750  109.098423194588
5.6000  109.098477053738
5.6250  109.098529168411
5.6500  109.098579601358
5.6750  109.098628421606
5.7000  109.098675673079
5.7250  109.098721424805
5.7500  109.098765720708
5.7750  109.098808610990
5.8000  109.098850139575
5.8250  109.098890362941
5.8500  109.098929318738
5.8750  109.098967050890
5.9000  109.099003603325
5.9250  109.099039007417
5.9500  109.099073313367
5.9750  109.099106546276
6.0000  109.099138743794
6.0250  109.099169943572
6.0500  109.099200176985
6.0750  109.099229475408
6.1000  109.099257876493
6.1250  109.099285399065
6.1500  109.099312074498
6.1750  109.099337927894
6.2000  109.099362990628
6.2250  109.099387287800
6.2500  109.099410844511
6.2750  109.099433679585
6.3000  109.099455824399
6.3250  109.099477304053
6.3500  109.099498131097
6.3750  109.099518330631
6.4000  109.099537921481
6.4250  109.099556928747
6.4500  109.099575364980
6.4750  109.099593255278
6.5000  109.099610612194
6.5250  109.099627460827
6.5500  109.099643807452
6.5750  109.099659677171
6.6000  109.099675082531
6.6250  109.099690036085
6.6500  109.099704562933
6.6750  109.099718663074
6.7000  109.099732361608
6.7250  109.099745664812
6.7500  109.099758591510
6.7750  109.099771154252
6.8000  109.099783359314
6.8250  109.099795219246
6.8500  109.099806752872
6.8750  109.099817960194
6.9000  109.099828860036
6.9250  109.099839458673
6.9500  109.099849768656
6.9750  109.099859796260
7.0000  109.099869554034
7.0250  109.099879048254
7.0500  109.099888285196
7.0750  109.099897277408
7.1000  109.099906031168
7.1250  109.099914559023
7.1500  109.099922860975
7.1750  109.099930943299
7.2000  109.099938818545
7.2250  109.099946492987
7.2500  109.099953966626
7.2750  109.099961252013
7.3000  109.099968349147
7.3250  109.099975270578
7.3500  109.099982022581
7.3750  109.099988598882
7.4000  109.099995018305
7.4250  109.100001274576
7.4500  109.100007380244
7.4750  109.100013335310
7.5000  109.100019146049
7.5250  109.100024818736
7.5500  109.100030353371
7.5750  109.100035756229
7.6000  109.100041027309
7.6250  109.100046179163
7.6500  109.100051205515
7.6750  109.100056112640
7.7000  109.100060913089
7.7250  109.100065594311
7.7500  109.100070175131
7.7750  109.100074642999
7.8000  109.100079010466
7.8250  109.100083283806
7.8500  109.100087450470
7.8750  109.100091529283
7.9000  109.100095520244
7.9250  109.100099417079
7.9500  109.100103226062
7.9750  109.100106947194
8.0000  109.100110593025
8.0250  109.100114157279
8.0500  109.100117639957
8.0750  109.100121047335
8.1000  109.100124385686
8.1250  109.100127642461
8.1500  109.100130836485
8.1750  109.100133961482
8.2000  109.100137011179
8.2250  109.100140004400
8.2500  109.100142928595
8.2750  109.100145796314
8.3000  109.100148601282
8.3250  109.100151343499
8.3500  109.100154041790
8.3750  109.100156671055
8.4000  109.100159243845
8.4250  109.100161766433
8.4500  109.100164238821
8.4750  109.100166654733
8.5000  109.100169026719
8.5250  109.100171348505
8.5500  109.100173620090
8.5750  109.100175847749
8.6000  109.100178025207
8.6250  109.100180165015
8.6500  109.100182254622
8.6750  109.100184306578
8.7000  109.100186320884
8.7250  109.100188291264
8.7500  109.100190217719
8.7750  109.100192112798
8.8000  109.100193970226
8.8250  109.100195783729
8.8500  109.100197565856
8.8750  109.100199316608
8.9000  109.100201029709
8.9250  109.100202705160
8.9500  109.100204355510
8.9750  109.100205968210
9.0000  109.100207549534
9.0250  109.100209105758
9.0500  109.100210624331
9.0750  109.100212117804
9.1000  109.100213586177
9.1250  109.100215023174
9.1500  109.100216428795
9.1750  109.100217809316
9.2000  109.100219171012
9.2250  109.100220501333
9.2500  109.100221806552
9.2750  109.100223086672
9.3000  109.100224341691
9.3250  109.100225577885
9.3500  109.100226782704
9.3750  109.100227974972
9.4000  109.100229135865
9.4250  109.100230284207
9.4500  109.100231407449
9.4750  109.100232505591
9.5000  109.100233591183
9.5250  109.100234651674
9.5500  109.100235693340
9.5750  109.100236716181
9.6000  109.100237726471
9.6250  109.100238711661
9.6500  109.100239678026
9.6750  109.100240631841
9.7000  109.100241566830
9.7250  109.100242482994
9.7500  109.100243386608
9.7750  109.100244271396
9.8000  109.100245143635
9.8250  109.100245997048
9.8500  109.100246831636
9.8750  109.100247659948
9.9000  109.100248469436
9.9250  109.100249260098
9.9500  109.100250044485
9.9750  109.100250810047
10.0000  109.100251563058
